group_id,,AbsTime,RelTime,Cycle,m15.006 (B_m15.006) (Corr),m15.970 (B_m15.970) (Corr),m16.980 (B_m16.980) (Corr),m17.007 (B_m17.007) (Corr),m18.016 (B_m18.016) (Corr),m18.886 (B_m18.886) (Corr),m18.939 (B_m18.939) (Corr),m19.043 (B_m19.043) (Corr),m19.089 (B_m19.089) (Corr),m19.109 (B_m19.109) (Corr),m19.729 (B_m19.729) (Corr),m20.006 (B_m20.006) (Corr),m21.005 (B_m21.005) (Corr),m26.996 (B_m26.996) (Corr),m27.988 (B_m27.988) (Corr),m28.988 (B_m28.988) (Corr),m29.971 (B_m29.971) (Corr),m30.983 (B_m30.983) (Corr),m31.969 (B_m31.969) (Corr),m32.074 (B_m32.074) (Corr),m32.968 (B_m32.968) (Corr),m33.003 (B_m33.003) (Corr),m33.965 (B_m33.965) (Corr),m36.910 (B_m36.910) (Corr),m37.012 (B_m37.012) (Corr),m37.123 (B_m37.123) (Corr),m37.656 (B_m37.656) (Corr),m37.749 (B_m37.749) (Corr),m37.999 (B_m37.999) (Corr),m38.999 (B_m38.999) (Corr),m41.003 (B_m41.003) (Corr),m41.999 (B_m41.999) (Corr),m43.013 (B_m43.013) (Corr),m43.971 (B_m43.971) (Corr),m44.973 (B_m44.973) (Corr),m45.958 (B_m45.958) (Corr),m46.988 (B_m46.988) (Corr),m48.981 (B_m48.981) (Corr),m49.976 (B_m49.976) (Corr),m50.991 (B_m50.991) (Corr),m51.997 (B_m51.997) (Corr),m53.006 (B_m53.006) (Corr),m55.009 (B_m55.009) (Corr),m57.035 (B_m57.035) (Corr),m59.025 (B_m59.025) (Corr),m60.020 (B_m60.020) (Corr),m61.001 (B_m61.001) (Corr),m61.999 (B_m61.999) (Corr),m62.993 (B_m62.993) (Corr),m65.008 (B_m65.008) (Corr),m67.023 (B_m67.023) (Corr),m69.037 (B_m69.037) (Corr),m71.044 (B_m71.044) (Corr),m73.024 (B_m73.024) (Corr),m75.011 (B_m75.011) (Corr),m77.008 (B_m77.008) (Corr),m78.015 (B_m78.015) (Corr),m79.017 (B_m79.017) (Corr),m81.006 (B_m81.006) (Corr),m83.055 (B_m83.055) (Corr),m85.059 (B_m85.059) (Corr),m87.023 (B_m87.023) (Corr),m88.043 (B_m88.043) (Corr),m89.027 (B_m89.027) (Corr),m90.924 (B_m90.924) (Corr),m91.014 (B_m91.014) (Corr),m93.009 (B_m93.009) (Corr),m94.011 (B_m94.011) (Corr),m95.022 (B_m95.022) (Corr),m96.021 (B_m96.021) (Corr),m97.057 (B_m97.057) (Corr),m99.047 (B_m99.047) (Corr),m101.056 (B_m101.056) (Corr),m103.041 (B_m103.041) (Corr),m105.018 (B_m105.018) (Corr),m109.052 (B_m109.052) (Corr),m111.079 (B_m111.079) (Corr),m117.056 (B_m117.056) (Corr),m123.075 (B_m123.075) (Corr),m125.093 (B_m125.093) (Corr),m143.107 (B_m143.107) (Corr),m145.087 (B_m145.087) (Corr),m149.020 (B_m149.020) (Corr),m202.911 (B_m202.911) (Corr),m203.966 (B_m203.966) (Corr),m204.248 (B_m204.248) (Corr),m204.589 (B_m204.589) (Corr),m204.939 (B_m204.939) (Corr),m205.432 (B_m205.432) (Corr),m205.703 (B_m205.703) (Corr),m205.918 (B_m205.918) (Corr),m207.002 (B_m207.002) (Corr),m217.906 (B_m217.906) (Corr),m223.041 (B_m223.041) (Corr),m225.020 (B_m225.020) (Corr),m266.978 (B_m266.978) (Corr),m281.039 (B_m281.039) (Corr),m283.013 (B_m283.013) (Corr),m286.971 (B_m286.971) (Corr),m329.812 (B_m329.812) (Corr),m330.840 (B_m330.840) (Corr),m331.858 (B_m331.858) (Corr),m332.186 (B_m332.186) (Corr),m332.836 (B_m332.836) (Corr),m341.011 (B_m341.011) (Corr),m355.111 (B_m355.111) (Corr),m356.122 (B_m356.122) (Corr),m357.073 (B_m357.073) (Corr),m358.059 (B_m358.059) (Corr),m359.030 (B_m359.030) (Corr),m371.113 (B_m371.113) (Corr),m372.112 (B_m372.112) (Corr),m373.073 (B_m373.073) (Corr),m374.064 (B_m374.064) (Corr),m375.050 (B_m375.050) (Corr),m376.043 (B_m376.043) (Corr),m429.081 (B_m429.081) (Corr),m430.082 (B_m430.082) (Corr),m431.078 (B_m431.078) (Corr),m432.070 (B_m432.070) (Corr),m445.104 (B_m445.104) (Corr),m446.105 (B_m446.105) (Corr),m447.089 (B_m447.089) (Corr),m448.086 (B_m448.086) (Corr),E/N_Act [Td],p-Drift_Act [mbar]
56,940,44841.8389,940.0006,941,1297.068,416.638,833.8726,1000.648,35649.97,2984.377,4810.452,0,0,0,15812.85,62363.48,31419290,865.4559,266.4015,33416.27,23365.53,154.4512,366943.2,1145.937,2647.547,7932.019,838.4725,203.3384,3706509,0,880.7761,670.5083,5656.003,10006.83,846.9909,498.102,2680.438,139.999,6645.398,241.8056,466.275,69.05023,77.71509,643.1562,62.83946,812.9615,4160.487,749.9435,1952.721,78.12702,1253.29,61.6725,326.1774,70.3072,92.43359,536.1784,192.8435,384.5374,400.4652,1264.363,261.8934,137.2484,249.7251,123.4149,75.45778,199.7722,278.1819,222.7782,125.9054,265.4302,54.02744,137.8687,10062.67,473.6428,84.2945,47.68428,37.15395,70.34984,30.70121,53.50188,36.67063,73.43507,22.62828,28.69124,34.99058,15.48622,25.58836,10.00645,152710.7,248.4662,2.000644,1034.927,24.00773,29.89429,49.03181,19.01231,98.07519,35.02263,23.01488,33.41216,107.0848,109.9738,126.1118,4058.612,95507.09,128.9039,57.41353,38.81425,34.02199,27338.04,1953.196,1780.24,261.4212,112.0844,4457.303,559.3123,2359.682,327.7949,188.3971,30.01938,32.02003,12.00776,11.00708,4.001932,10.00647,4.002575,11.5074,2.000644,174.9729,2.802095
56,941,44841.839,941.0006,942,1417.588,362.0494,864.3558,1231.268,36969.2,4132.537,4422.612,0,0,0,13923.94,67564.06,32046820,1036.317,211.6879,33733.76,23785.68,198.1605,371206.8,1047.926,3057.938,7960.668,934.6302,204.7372,3639100,0,828.1511,733.8175,5842.107,9912.839,762.7615,496.3861,2578.23,139.9489,6757.461,228.8685,523.3323,47.50318,108.0185,449.0252,73.04518,981.1814,4168.419,785.5383,1684.813,82.03308,1347.239,82.2169,294.2431,71.41508,57.49341,574.0937,211.6523,322.0242,418.8207,1235.64,234.4041,114.9434,280.3809,142.322,56.59347,179.4773,248.691,241.3645,133.5672,242.4548,40.02023,135.2222,9966.009,464.4959,83.79359,44.50329,26.06356,62.83604,32.4081,39.12351,47.68921,77.54465,16.97116,41.65482,53.08929,15.48543,26.75147,16.01033,152101.1,217.0729,2.000644,990.2963,37.958,11.00708,48.12496,12.13281,72.27802,40.02592,17.99534,30.01945,92.27908,113.5029,106.53,4181.833,94578.7,159.1989,61.29358,34.02199,30.01938,27176.82,1975.949,1678.806,287.583,104.068,4363.646,514.0327,2388.084,310.7383,179.2663,34.02204,21.01357,6.00322,8.004507,1,11.00644,5.925052,10.00579,3.478801,174.9252,2.802858
56,942,44841.839,942.0006,943,1865.829,479.4234,784.0359,1082.895,35172.09,3075.752,4390.478,0,0,0,14247.57,64716.8,32279830,818.0914,159.6275,32484.7,22818.48,250.5131,379957.8,1219.293,2933.767,7833.487,698.09,256.4723,3640919,0,698.1906,753.42,5199.096,9514.105,835.2603,399.5249,2545.476,184.3918,6722.801,230.2629,433.5351,31.86246,83.81648,658.1037,67.67333,796.7441,4364.605,760.3985,1615.133,74.22031,1339.213,93.44331,309.6641,49.21425,64.27321,454.4073,221.2249,301.4146,454.364,1073.207,255.159,110.8453,293.2332,141.0476,68.38364,176.3156,347.8814,274.1918,107.9751,222.6989,60.02346,133.9294,10102.64,419.1011,70.12259,42.18222,35.00288,68.06629,27.29092,47.09605,40.38863,61.44546,25.45674,37.03362,34.99064,15.65376,27.91452,22.0142,152897.5,227.9633,0.7890627,1103.79,23.01496,27.90079,61.03964,18.01166,96.97329,31.01941,10.00644,42.02726,107.0842,120.4835,110.0747,4117.797,94805.59,158.1802,66.34044,32.37249,43.02368,27234.98,1934.043,1760.67,289.1171,90.07447,4355.102,519.8653,2402.196,328.8353,170.2015,30.01937,11.0071,6.00322,6.00322,3.001288,5.002576,3.000644,3.001932,1.000644,175.0205,2.801332
56,943,44841.839,943.0006,944,1981.112,416.9349,500.3233,1037.293,33713.01,2477.529,5135.393,0,0,0,14370.61,64291.71,33450520,741.707,171.1346,33164.48,22500.78,198.16,387331.1,1160.567,2707.521,7478.972,846.3677,195.5142,3710152,0,863.977,679.3445,5431.988,9981.484,857.9655,483.0307,2686.207,178.1176,5966.603,218.697,581.5995,63.25118,99.16602,562.2042,82.17473,825.3666,4138.192,720.7925,1609.106,86.98511,1471.057,129.288,271.2433,70.30494,67.656,533.2666,196.243,335.5806,463.162,1274.546,281.3345,132.474,270.4354,150.8009,62.41477,156.0363,290.1003,283.3119,127.3648,216.6774,42.02127,119.0041,10255.11,438.681,80.51208,45.428,23.24206,90.76376,33.83273,58.68537,33.48696,86.9232,28.57255,31.93525,33.78395,14.59204,25.58836,13.6025,151752.4,233.0719,1.000644,1079.707,27.89298,19.0123,59.0384,16.0103,84.61416,41.20637,14.00839,37.02407,99.76418,110.4307,115.0935,4436.758,95489.82,151.1757,75.39247,53.42535,29.01811,27220.33,1883.948,1661.737,247.4523,107.195,4483.181,507.976,2318.684,372.9352,162.1197,43.02785,7.003863,6.003863,4.001288,4.001932,6.00322,4.002575,5.002575,3.001288,175.0444,2.800951
56,944,44841.839,944.0006,945,1886.159,166.774,583.6567,833.8699,34146.63,2904.9,4430.999,27665.06,0,0,15940.85,63696.69,31413280,808.0571,105.8435,34254.59,22110.18,184.9494,382692.4,1144.206,2685.684,7786.53,802.314,212.9941,3661037,0,752.1629,730.0279,5475.499,9625.674,733.8216,351.8408,2484.974,222.8333,6296.862,277.9096,557.71,31.86588,77.15224,633.8821,62.83946,957.3819,4063.703,726.0349,1690.755,65.56091,1543.611,89.69043,293.2192,59.76307,40.59354,453.6793,214.6958,330.0673,453.0056,1178.273,224.6969,146.7312,229.5223,123.6072,51.87719,159.1656,282.6846,258.8454,151.6663,238.1245,56.02,123.5281,10359.79,409.938,115.8309,49.51825,35.36598,74.75464,27.01111,47.27445,38.27077,73.42884,22.91551,27.76981,49.46966,21.43748,24.4253,17.01096,152705.9,243.5728,2.000644,1087.344,39.0957,24.01549,60.7973,18.78559,73.90755,23.91388,15.00969,45.0292,100.3779,130.1366,109.427,4424.541,94775.27,156.1894,69.42041,43.02427,39.71325,27712.9,1971.986,1827.717,254.4343,127.0939,4597.847,535.9086,2491.464,351.9409,193.1603,36.02325,18.01159,3.001932,9.004539,5.002576,12.00708,1.297066,4.001932,4.001932,175.0205,2.801332
57,1018,44841.8399,1018.0007,1019,2334.859,706.6721,917.261,1491.535,40541.87,3779,4475.673,0,0,0,13746.27,60930.35,32769800,982.6512,299.0988,34029.84,23654.69,145.3177,385403.2,907.3879,3107.074,8952.201,748.8209,186.7045,3615415,8.734631,806.9904,675.3965,5428.299,9315.243,722.0599,568.502,2508.401,133.5879,6576.263,266.7582,529.4949,21.2462,113.1614,701.848,77.34118,762.695,3677.71,745.1927,2234.259,123.9276,1520.438,93.44342,325.1106,77.34026,52.22847,425.8602,210.5053,484.8273,462.227,1223.326,302.6513,129.7706,347.4574,139.2128,69.30469,130.5643,230.7448,229.0869,128.1991,231.7183,37.58147,138.746,9784.479,406.2475,88.22334,33.01214,26.81788,88.85446,32.27363,52.11383,27.10859,68.46532,19.79969,24.99294,33.78246,12.32199,26.75145,17.85527,153620.3,281.9729,1,1042.529,26.908,32.02072,57.03733,28.90148,93.04115,44.02843,17.04227,78.05099,108.0782,192.2986,235.9169,4097.886,96515.33,155.1786,65.05024,39.36921,50.03254,88650.98,3181.878,5300.304,667.3578,336.7375,15911.92,1276.331,7798.084,822.2828,478.6986,75.29888,4.001932,5.002576,7.003863,5.002576,7.45794,3.001932,5.001932,0,174.5188,2.806291
57,1019,44841.8399,1019.0007,1020,1950.651,416.935,868.5615,1285.826,35630.44,2874.596,5421.867,0,0,0,13835.55,63396.43,31521190,873.3858,176.4064,32969.78,22964.1,118.8962,375136.5,916.0637,2877.54,8650.377,815.5386,133.6584,3743953,0,813.4456,627.8287,5598.841,9831.107,813.0535,593.3004,2965.37,159.0584,6756.392,194.8714,564.8525,15.93465,93.14972,554.1654,62.83643,859.1354,3889.708,740.0627,2235.943,120.3031,1408.806,50.29879,278.1804,52.73198,77.80424,359.9373,178.0793,452.9198,471.9803,1183.254,285.2112,102.7349,288.0941,108.5136,52.95415,163.72,223.1685,215.6889,128.0698,260.8665,55.32559,153.6254,9798.574,402.3368,72.43275,29.34408,21.45424,66.32091,32.40799,66.68327,15.82154,71.93665,25.71096,27.87344,33.78326,21.77751,27.91457,23.56989,153755.8,181.6773,3.001288,1054.553,28.01819,27.83833,44.12238,33.85002,94.06159,44.95108,21.49012,67.04372,126.1118,194.256,247.4999,4242.004,96085.37,157.1727,71.77468,30.34,42.02716,83073.52,3101.568,4949.465,665.0072,303.4779,14543.81,1320.416,7195.792,840.2952,442.6273,78.35574,1,4.001932,6.00322,4.001932,3.001288,3.001288,4.001288,3.001288,174.6375,2.804384
57,1020,44841.8399,1020.0007,1021,1920.853,333.5493,1000.648,838.5929,38091.44,3467.944,4693.154,0,0,0,14478.4,67514.44,33722010,812.7015,194.0475,31946.46,22011.78,224.5828,374441,1205.021,3314.804,8823.172,703.2045,228.1942,3682151,0,768.312,665.2886,5496.456,9509.013,907.1872,574.1076,2636.663,101.7809,6489.128,182.6485,528.5942,90.2967,72.01185,612.3543,28.99968,936.8577,4006.445,615.7749,2111.358,93.75211,1451.867,69.01674,282.1986,64.2466,60.88813,402.9747,211.7867,443.3778,468.5291,1201.279,220.4201,139.9087,293.9094,117.4759,63.66736,136.6725,244.0192,282.3001,139.6333,242.9988,33.31367,141.8077,10111.61,466.4816,133.1589,41.68068,21.45427,76.009,40.93633,40.75368,33.27515,73.06049,15.55599,22.21491,50.67615,16.67745,34.89319,11.7576,154206.9,256.9017,5.002575,1075.003,35.02275,25.79794,52.03378,24.0156,97.83715,42.02724,20.01232,88.05753,115.8045,207.348,218.7826,4211.338,96303.73,173.9154,71.61292,49.0317,61.03973,78915,3042.834,4564.403,635.7075,285.601,13724.16,1161.837,6773.539,793.7393,445.4802,70.04538,8.005152,3.001288,3.001288,1,5.001932,4.002575,5.002575,3.000644,174.685,2.803621
57,1021,44841.8399,1021.0007,1022,1133.219,364.6352,750.4883,1000.646,37798.97,2784.521,4725.571,0,0,0,13096.42,60210.87,32870410,858.0348,352.814,32973.69,23196.89,180.9763,377694.3,1333.637,2979.811,9273.313,778.9097,247.6273,3511088,0,768.763,725.6916,5157.16,9401.735,822.2908,606.7538,2920.042,184.8026,7061.002,241.5506,611.0513,79.67368,72.01176,693.0775,49.09334,822.0428,3892.222,723.425,2198.376,125.0034,1528.34,71.98049,310.4964,73.82515,50.74189,492.7357,200.3176,430.084,515.8276,1210.137,273.0312,131.8521,371.7097,111.2464,61.30936,144.2071,254.7507,252.3806,125.4583,232.1153,60.03068,118.1729,9907.386,433.949,118.2295,34.84614,17.87854,85.52738,37.52505,48.19764,26.9347,65.94159,26.87104,21.76563,44.64323,16.67747,34.89331,16.01033,153933.2,222.4787,3.001288,1108.808,37.03967,26.01688,49.04739,27.01744,96.06284,41.98027,23.01483,78.05089,139.5335,202.137,209.7757,4194.203,96117.07,173.2278,62.70906,30.0194,61.03968,75051.9,2997.703,4403.973,608.6182,263.3846,12917.86,1193.629,6503.154,798.8108,380.2453,74.04823,7.003863,2.001288,4.001932,1,2.000644,7.003863,2.000644,1,174.6137,2.804765
57,1022,44841.8399,1022.0007,1023,943.4849,416.935,614.8162,917.261,33585.18,4083.858,4212.932,0,0,0,13367.68,63195.38,33047610,786.7623,123.4844,32667.43,22239.65,171.7305,383480.2,858.4919,3147.847,9230.426,803.9446,125.0914,3664236,0,855.0892,646.0458,5543.978,9770.387,951.129,696.6969,2774.006,69.82099,6581.687,242.0336,667.6896,47.80053,82.72119,647.538,24.16899,889.6483,4028.518,658.323,2173.433,117.1908,1550.952,82.37617,318.8023,73.81246,51.09889,460.6106,211.621,419.3272,506.9054,1214.605,292.4771,94.62385,284.7725,125.0362,66.02557,187.6713,258.3629,286.1979,128.2529,230.414,51.43235,143.7772,10017.9,453.0089,89.43048,23.84205,17.87859,90.47047,17.05679,37.4935,27.10848,73.42998,7.071309,23.22464,28.07646,11.91093,31.4039,18.01171,153995.9,273.3999,2.001288,1013.174,32.02069,22.73346,56.69297,30.28524,86.96304,34.13142,28.01753,81.09965,156.1758,191.6955,222.3957,4242.392,96627.03,171.8799,80.30515,37.08646,54.03512,72338.91,3116.331,4283.3,604.4496,262.2627,12690.43,1058.593,6243.684,685.5724,401.2029,73.29784,1,1,3.001288,4.001932,3.001932,1,2,4.002575,174.685,2.803621
57,1023,44841.8399,1023.0007,1024,2588.444,280.5631,1364.166,917.2623,35037.51,2931.099,4019.738,0,0,0,15633.17,60101.92,34723260,806.9753,258.9243,34081.19,24158.55,171.7388,382341.4,1176.321,3178.517,9831.984,757.5395,213.34,3546430,0,926.7314,618.8362,5543.77,9627.718,915.3891,565.3531,2743.313,139.9864,6598.248,230.4682,546.4479,26.09091,62.27694,558.9771,38.66417,878.6173,3916.279,594.8021,2281.781,125.0033,1430.676,56.06591,297.6891,52.72989,27.06016,430.8889,189.8924,362.8744,455.9499,1242.869,252.477,130.9535,256.2946,125.0946,66.02553,148.7051,185.0131,268.3448,105.5438,249.4054,55.48123,127.5287,10060.84,473.6264,90.78398,45.90751,25.02879,92.26373,23.87844,46.90488,35.08162,82.42727,25.45175,39.02969,26.54457,25.01546,42.95327,10.6944,152680.7,224.931,3.001948,1098.323,34.99148,21.01357,56.03645,23.24937,74.04411,53.06583,20.01294,80.4118,146.1724,187.2733,215.8582,4319.933,96091.7,169.2211,60.19598,42.02714,53.03434,72979.55,2970.573,4308.768,608.4412,276.4312,12281.61,1148.166,6371.663,725.1711,392.1577,68.04423,3.000644,5.002576,5.00322,2.000644,4.041663,2.000644,4.001948,4.525706,174.7325,2.802858
57,1024,44841.8399,1024.0007,1025,1726.872,333.5479,747.2297,667.1,36094.23,3308.937,4687.472,0,0,0,15031.95,61661.03,33056690,1072.752,141.1246,34297.23,22998.53,237.7926,384879.8,1113.747,2960.695,9108.05,760.9736,177.7391,3627364,0,983.4291,771.5298,5679.274,9437.675,712.3173,434.7039,2638.888,178.2667,6235.581,272.7007,536.1045,59.04966,56.58086,685.7717,72.50745,787.8401,3934.542,575.572,2189.62,118.3652,1556.392,87.1945,330.4212,45.70105,60.89036,458.2131,232.25,416.4559,532.066,1140.099,261.9127,147.8714,339.8779,120.769,59.93714,152.5063,271.8859,283.7529,124.4527,292.563,60.76526,138.8996,9752.926,465.1756,103.6018,44.38863,26.81782,96.00032,37.52519,45.23656,32.26608,65.49676,19.97652,30.54679,22.5101,23.82496,34.8933,16.0103,153269.1,199.243,0,1079.896,29.94909,28.90149,61.03984,30.01584,101.0806,54.07412,29.01811,54.03511,131.1371,203.3422,192.2876,4368.158,95864.49,172.0542,62.97142,38.02459,50.03254,74133.18,3025.792,4397.641,592.3307,248.3384,13052.87,1136.081,6604.674,751.5632,398.1707,57.20121,3.001288,4.001932,2.000644,5.003219,7.004507,1.554688,1,2.000644,174.7325,2.802858
57,1025,44841.8399,1025.0007,1026,1702.281,667.0987,833.8712,1000.647,34013.77,3110.244,4506.606,0,0,0,14029.62,61565.61,32093710,808.0491,264.6102,32963.19,22779.56,237.7926,379456,1090.535,3112.315,8846.431,744.3423,106.1253,3664120,0,990.7608,763.9598,5509.761,9468.539,764.5127,593.4669,2669.645,139.9491,5991.311,218.7518,564.7297,58.42731,149.9822,629.0764,33.83667,807.7867,4064.182,597.5907,2153.135,148.4413,1695.738,68.59962,319.2277,59.76313,43.96974,411.9702,194.9478,398.5562,542.8149,1210.273,222.2526,145.5274,293.6607,120.2961,84.17175,172.8656,242.3456,284.1889,108.5597,223.4301,66.76834,139.5385,10287.82,431.5648,122.1151,36.68007,25.02994,94.25468,30.70234,32.60292,54.21709,83.92601,18.51803,30.39491,26.54462,23.82504,39.5456,7.004523,153883.4,242.5446,3.001288,1087.392,21.01357,21.01354,49.03178,35.02269,81.05286,41.0266,18.01159,70.04565,135.1326,231.2273,220.3551,4187.473,96247.52,146.0331,63.32707,37.02392,48.03115,75589.98,3032.604,4438.272,628.7239,273.3803,13213.24,1174.023,6710.261,716.5543,422.3051,75.0488,2.000644,5.49574,6.00322,1,3.001288,2.000644,2.001288,4.001932,174.7087,2.80324
57,1026,44841.8399,1026.0007,1027,1170.199,667.0972,705.5334,738.1091,33839.08,3108.644,4933.29,0,0,0,13651.61,64663.8,31456290,927.4426,211.6879,32792.68,22003.3,235.3668,385903.2,993.5341,2957.7,8466.011,853.059,229.9397,3571245,0,801.5624,874.8444,5305.39,9252.89,786.1301,464.2142,2689.227,120.8653,5784.782,235.9286,569.8867,42.4924,61.7243,681.8937,48.33814,902.8586,4343.712,600.924,2226.784,121.0828,1588.798,93.44348,318.5118,63.27866,47.35899,480.7409,150.0843,449.1916,593.2827,1205.527,274.7852,98.80603,288.3206,122.8347,59.79878,174.7918,202.6669,274.6785,112.4769,226.3739,83.67551,143.7777,10190.14,441.3068,133.741,51.42389,33.96928,85.34991,32.40799,44.01404,47.83849,87.39754,22.62819,23.60433,37.40374,19.05923,39.35938,13.00837,153272.1,233.8769,3.001932,1078.27,42.46821,25.86047,48.0313,23.01484,71.04661,36.0234,21.01296,64.29179,136.7068,217.9667,237.4101,4364.228,95510.89,177.2222,85.2109,33.02137,63.04107,75688.96,3022.893,4569.252,589.3212,297.6378,13231.83,1164.468,6705.616,814.084,433.5685,76.04962,17.01034,9.004523,9.005151,5.00322,6.003219,6.00322,10.00644,6.00322,174.7087,2.80324
57,1027,44841.84,1027.0007,1028,1834.526,583.7103,583.412,667.0972,34551.83,3057.32,4694.911,0,0,0,14926.22,62273.16,32481440,1012.351,264.6102,33050,23300.72,214.3121,388431.7,1112.458,3034.812,8942.206,642.1594,159.1881,3778464,0,851.6551,677.689,5384.008,9898.14,901.6255,511.1029,2654.336,146.9221,5784.056,230.8256,512.5145,47.80412,52.50873,674.2464,38.67046,1013.407,3951.192,655.188,2239.404,117.1903,1628.685,71.01693,338.3674,77.3404,43.97638,487.95,198.6302,398.5357,564.9609,1246.273,241.6296,162.8054,314.7161,108.2142,63.66737,134.6658,308.5128,264.4799,125.8799,275.4349,46.02332,126.0513,9611.055,391.851,86.64873,31.17814,25.02994,102.982,27.29095,47.27427,33.48596,85.63531,21.21392,29.15739,21.71831,17.86871,43.03516,9.005168,152568.8,235.4808,2.000644,1056.707,39.68203,20.88064,46.02979,22.01425,82.10442,54.18736,22.0142,66.04297,138.747,215.5938,209.3465,4367.861,94912.25,147.1595,66.03267,33.36533,64.28368,76327.6,2989.402,4454.558,650.4332,279.3391,13289.17,1182.428,6692.921,765.6762,437.4274,87.10344,33.02128,16.01035,12.00776,8.598917,15.00966,8.004507,12.00773,5.002576,174.8039,2.801714
57,1028,44841.84,1028.0007,1029,1957.818,166.7204,1323.445,657.324,34069.74,2418.249,4283.453,0,0,0,12936.12,61505.76,30873950,820.189,229.3284,32737.08,23625.81,361.4373,390839.9,1235.344,3048.237,8671.219,936.9517,159.1882,3624232,0,822.9913,671.5757,5638.237,9664.829,750.5898,491.0932,2653.558,178.9123,5907.974,228.9019,673.9404,53.11558,57.78624,732.3174,48.33806,856.4339,3891.598,652.2118,2125.605,58.59515,1638.753,74.75218,328.5087,63.27843,64.27093,462.2344,204.2208,371.7782,604.8217,1283.593,250.9715,128.9162,281.1009,106.2932,80.90177,128.426,261.3705,319.3705,127.4698,250.7245,64.03249,143.5463,9971.487,445.2475,100.0992,40.34807,26.11944,97.74565,32.40695,48.90444,38.49495,86.92323,25.45676,26.38133,34.99059,20.25126,40.70884,15.00966,152890.7,199.3074,0.03125001,1094.748,25.00357,21.93609,51.0331,43.07481,88.3546,50.03254,23.01483,69.5765,136.7879,210.0017,229.4176,4441.336,96069.31,145.157,71.92293,33.02141,66.09779,76151.9,3082.368,4588.401,616.7786,294.8002,13140.45,1124.159,6703.583,756.614,449.5411,76.34664,69.04493,32.02069,20.01291,11.00708,30.0194,16.72889,17.01096,9.005152,174.7087,2.80324
58,1099,44841.8408,1099.0007,1100,2203.125,500.025,790.389,1331.592,41927.12,3107.501,3929.664,29612.32,0,0,13389.27,61027.07,32306380,895.6467,246.9711,33488.84,23472.68,306.7875,388233.2,959.3114,3266.097,11117.81,654.4061,141.5003,3698680,0,739.0861,613.7482,5357.168,10065.42,916.0704,304.8063,3011.991,165.121,6187.675,201.9904,513.4609,47.80404,77.15546,883.5974,53.16883,1080.942,3691.96,657.6434,2864.285,108.4315,1585.094,108.3952,294.6632,52.73209,43.97638,589.0042,178.3616,459.3359,451.6484,1246.428,237.0641,128.1652,385.3496,160.6896,81.6917,148.6866,273.3102,248.9241,117.1553,286.3856,51.49494,122.1125,10260.51,428.6735,116.7877,49.51822,22.93483,81.78456,34.11367,40.7537,22.78561,44.97184,15.65632,34.21319,55.45543,20.58546,44.19809,14.00903,156499.6,200.6488,1,1048.71,31.04356,32.83376,50.14185,39.84606,81.04929,71.99239,38.02467,64.04161,126.1229,184.18,234.4247,4200.978,98515.34,152.4185,63.53531,41.02658,94.05653,85969.31,3180.844,5280.461,728.9831,369.9522,14652.66,1270.302,7373.422,857.3682,477.7451,61.03968,315.9529,88.05734,53.03379,12.00773,108.078,30.38681,62.04033,14.00773,174.8295,2.803621
58,1100,44841.8408,1100.0007,1101,3280.208,667.0436,583.7089,668.8888,37628.34,4028.217,4816.411,0,0,0,12671.95,60393.73,32063200,1033.709,282.2502,34720.56,22657.57,264.2063,378150.7,1081.291,3259.023,10975.14,822.5977,185.6512,3756128,0,780.8068,730.7666,5725.817,9941.557,898.7775,357.6628,3043.138,127.2263,6620.383,253.3958,501.4777,63.73894,66.86485,638.5292,67.67014,960.6666,3825.378,693.2639,2966.784,151.7755,1581.906,63.54148,325.8195,66.77933,37.21075,552.9,239.9533,432.4474,467.3389,1187.94,228.8013,151.3989,337.1264,174.3648,80.17378,182.5122,227.6933,273.9842,126.5014,220.4499,54.0274,167.3961,10384.46,405.6922,144.2329,42.18207,28.60564,71.55751,13.39225,45.64407,31.89232,79.14375,22.62821,34.71236,41.02358,17.86873,33.73018,19.01228,156691.9,227.0396,1.750483,1104.339,29.25365,24.77387,58.03783,25.01616,91.92339,65.0423,19.01225,61.25863,133.1349,223.053,224.5256,4186.753,97604,177.2265,80.40733,36.02328,77.76964,84200.59,3023.761,5253.439,655.1073,312.3483,14698.79,1183.053,7257.444,810.998,460.6392,89.058,136.1184,45.02932,46.02919,12.25789,66.04279,23.01487,31.02011,10.00644,174.8771,2.802858
