,AbsTime,RelTime,Cycle,m15.010 (B_m15.010) (Corr),m15.973 (B_m15.973) (Corr),m16.982 (B_m16.982) (Corr),m17.009 (B_m17.009) (Corr),m18.018 (B_m18.018) (Corr),m18.886 (B_m18.886) (Corr),m18.940 (B_m18.940) (Corr),m19.016 (B_m19.016) (Corr),m19.454 (B_m19.454) (Corr),m19.737 (B_m19.737) (Corr),m20.009 (B_m20.009) (Corr),m21.008 (B_m21.008) (Corr),m26.999 (B_m26.999) (Corr),m27.988 (B_m27.988) (Corr),m28.991 (B_m28.991) (Corr),m29.975 (B_m29.975) (Corr),m30.989 (B_m30.989) (Corr),m31.976 (B_m31.976) (Corr),m32.973 (B_m32.973) (Corr),m33.005 (B_m33.005) (Corr),m33.968 (B_m33.968) (Corr),m36.641 (B_m36.641) (Corr),m36.917 (B_m36.917) (Corr),m37.017 (B_m37.017) (Corr),m37.663 (B_m37.663) (Corr),m37.752 (B_m37.752) (Corr),m38.004 (B_m38.004) (Corr),m39.002 (B_m39.002) (Corr),m41.007 (B_m41.007) (Corr),m42.002 (B_m42.002) (Corr),m43.016 (B_m43.016) (Corr),m43.975 (B_m43.975) (Corr),m45.002 (B_m45.002) (Corr),m45.962 (B_m45.962) (Corr),m47.035 (B_m47.035) (Corr),m48.022 (B_m48.022) (Corr),m48.979 (B_m48.979) (Corr),m49.978 (B_m49.978) (Corr),m50.999 (B_m50.999) (Corr),m53.014 (B_m53.014) (Corr),m55.014 (B_m55.014) (Corr),m57.037 (B_m57.037) (Corr),m59.023 (B_m59.023) (Corr),m60.023 (B_m60.023) (Corr),m61.011 (B_m61.011) (Corr),m62.003 (B_m62.003) (Corr),m63.002 (B_m63.002) (Corr),m65.030 (B_m65.030) (Corr),m69.041 (B_m69.041) (Corr),m71.048 (B_m71.048) (Corr),m73.032 (B_m73.032) (Corr),m74.027 (B_m74.027) (Corr),m75.019 (B_m75.019) (Corr),m77.010 (B_m77.010) (Corr),m78.017 (B_m78.017) (Corr),m79.022 (B_m79.022) (Corr),m81.017 (B_m81.017) (Corr),m83.059 (B_m83.059) (Corr),m85.058 (B_m85.058) (Corr),m87.031 (B_m87.031) (Corr),m88.048 (B_m88.048) (Corr),m89.035 (B_m89.035) (Corr),m90.925 (B_m90.925) (Corr),m91.020 (B_m91.020) (Corr),m93.013 (B_m93.013) (Corr),m94.016 (B_m94.016) (Corr),m95.027 (B_m95.027) (Corr),m96.029 (B_m96.029) (Corr),m97.057 (B_m97.057) (Corr),m101.057 (B_m101.057) (Corr),m103.045 (B_m103.045) (Corr),m105.032 (B_m105.032) (Corr),m107.032 (B_m107.032) (Corr),m109.059 (B_m109.059) (Corr),m111.078 (B_m111.078) (Corr),m117.060 (B_m117.060) (Corr),m125.093 (B_m125.093) (Corr),m143.113 (B_m143.113) (Corr),m149.027 (B_m149.027) (Corr),m151.034 (B_m151.034) (Corr),m203.960 (B_m203.960) (Corr),m204.933 (B_m204.933) (Corr),m205.922 (B_m205.922) (Corr),m207.005 (B_m207.005) (Corr),m217.909 (B_m217.909) (Corr),m223.046 (B_m223.046) (Corr),m224.050 (B_m224.050) (Corr),m225.026 (B_m225.026) (Corr),m228.995 (B_m228.995) (Corr),m266.983 (B_m266.983) (Corr),m268.971 (B_m268.971) (Corr),m281.054 (B_m281.054) (Corr),m282.058 (B_m282.058) (Corr),m283.028 (B_m283.028) (Corr),m285.015 (B_m285.015) (Corr),m286.988 (B_m286.988) (Corr),m297.068 (B_m297.068) (Corr),m299.047 (B_m299.047) (Corr),m329.812 (B_m329.812) (Corr),m330.846 (B_m330.846) (Corr),m331.860 (B_m331.860) (Corr),m341.026 (B_m341.026) (Corr),m342.022 (B_m342.022) (Corr),m343.009 (B_m343.009) (Corr),m355.131 (B_m355.131) (Corr),m356.143 (B_m356.143) (Corr),m357.094 (B_m357.094) (Corr),m358.080 (B_m358.080) (Corr),m359.040 (B_m359.040) (Corr),m360.035 (B_m360.035) (Corr),m371.127 (B_m371.127) (Corr),m372.127 (B_m372.127) (Corr),m373.088 (B_m373.088) (Corr),m374.079 (B_m374.079) (Corr),m375.072 (B_m375.072) (Corr),m376.054 (B_m376.054) (Corr),m429.097 (B_m429.097) (Corr),m430.093 (B_m430.093) (Corr),m431.089 (B_m431.089) (Corr),m432.081 (B_m432.081) (Corr),m433.068 (B_m433.068) (Corr),m445.114 (B_m445.114) (Corr),m446.115 (B_m446.115) (Corr),m447.099 (B_m447.099) (Corr),m448.096 (B_m448.096) (Corr),m449.089 (B_m449.089) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
136,44843.7531,136,137,250.161,1665.99,667.0972,2962.236,30790.43,2881.119,3108.096,29778750,219528.1,10029.23,46574.15,28586550,453.4387,617.3712,43574.7,29161.69,166.4719,1996180,4487.721,2758.165,3493.062,35.90503,132.5392,1164281,59.42173,25.3468,894.6466,2164.447,99.91475,48.29606,279.9026,327.8244,230.7407,229.6826,177.7535,1.466541,0,347.5397,1320.17,1501.17,208.4767,58.86603,208.0189,28.21206,238.3893,3.735017,10.97678,66.76597,94.5051,40.84035,90.89392,23.79753,146.3925,848.6156,124.0907,60.21127,341.3998,52.19147,4.716219,31.53647,30.83169,19.40256,115.1675,151.3812,43.20637,147.6993,2762.662,145.1216,19.61652,10.72695,6.981393,37.51899,13.33613,19.01263,6.377539,1.497649,1.388492,4.826098,27.91333,11.49557,61485.02,590.8757,20.01291,10.00644,34.02136,4.001932,1.000644,7.003863,2.001288,0,4.001932,9.005151,6.00322,7.00322,0,2.000644,4.002575,2.000644,4144.766,45921.76,191.2211,7.004507,0,2,134.1432,47.0292,22.01416,6.003863,2.000644,1,19.01227,4.002575,8.004507,4.001932,3.001288,2.000644,2.000644,2.000644,1,0,0,2.000644,1.242344,0,0,1,175.7402,2.793703,                      Jar_BLK_36
225,44843.7541,225.0001,226,1084.033,1725.914,805.7285,1667.751,41730.16,4138.292,4489.704,28220620,962082.2,14060.77,61582.05,33731680,852.072,335.1761,43450.67,27944.71,338.8503,988533.9,4388.692,8662.597,1725.201,152.6212,216.9049,3079748,585.7339,356.0971,2703.94,7314.623,1029.346,385.0958,2859.861,165.3438,4104.174,259.4726,435.1566,5.484323,116.8391,138.8547,896.418,1061.803,1477.49,531.0922,3785.119,168.4421,1112.876,63.53418,184.7532,70.28008,494.72,147.6545,249.7097,56.51931,652.1897,705.4976,170.9508,100.296,237.516,226.6652,49.52054,82.95964,63.85786,47.42439,105.4193,150.0619,164.0747,193.2479,5823.012,296.4323,76.48009,55.25523,15.70813,23.87446,34.82684,33.50461,37.98503,11.98893,20.33866,30.16322,39.54319,21.84159,52017.93,513.3729,20.01294,28.01811,40.02452,55.89564,6.00322,53.03444,39.40054,3.001932,5.002576,79.0508,23.71844,26.01684,6.00322,5.002592,20.01291,26.01328,1943.013,35803.26,146.1613,3.001288,1,2,20.01227,4.001932,3.431896,3.001288,2.000644,4.001932,2.000644,2.001288,4.001932,1,3.001288,0,17.01034,10.00581,4.002575,3.001932,3.001288,4.001932,1,5.002576,3.001288,1,175.6904,2.790651,145
226,44843.7541,226.0001,227,2711.802,841.0373,667.1,2200.983,43653.27,3387.229,4943.61,28148870,1202801,16614.79,66110.47,34845940,858.1393,388.0982,42756.32,27621.56,369.7715,887179.4,4444.704,9235.72,1509.881,173.8034,150.2895,3296087,793.6384,470.1224,3513.375,8525.388,1077.037,323.0953,2898.7,185.1218,4268.663,364.5248,540.2771,5.484323,74.36842,133.7081,805.2755,990.4827,1936.826,628.9707,3779.002,109.2937,1336.032,60.98139,142.7169,59.73816,647.8008,147.6546,227.2473,41.64569,856.6842,808.4647,121.2361,73.69629,259.3389,255.1403,84.89101,153.1937,96.90019,62.52413,142.6066,178.2575,224.9628,193.2494,6749.076,336.6177,92.30007,42.05592,24.43478,30.69618,43.34603,61.31701,33.30062,19.48204,45.82051,72.51472,45.35519,32.18694,54241.71,559.8406,14.54064,21.01362,40.51057,46.02987,16.01033,38.02399,38.02333,20.01288,15.00901,121.0941,16.00971,29.92559,12.00774,27.24355,26.01682,43.17632,2040.911,35916.97,143.0591,12.0071,1,5.003219,1974.575,228.5588,191.2615,39.02516,13.00839,5.002576,193.6283,41.02318,142.1408,37.02397,17.0103,6.003236,23.01484,5.00322,8.004507,4.002575,0,10.00646,1,3.001932,3.001288,1,175.5225,2.793321,145
227,44843.7541,227.0001,228,1840.718,1305.099,1500.978,2589.581,48038.76,3106.012,4129.563,28731690,1305612,17962.32,67311.91,34977020,1000.918,229.33,43453.23,26341.3,382.8614,831954.3,4484.271,9750.866,1430.798,107.7327,152.0509,3388932,907.5668,457.5248,3960.082,8570.146,915.6743,295.7107,2747.867,238.6151,3974.412,296.4534,558.822,32.9025,80.84254,226.3116,715.6839,922.6931,2317.705,651.0189,3390.497,136.7127,1400.461,85.96117,245.2039,84.33617,579.5767,135.0883,462.8298,89.24105,823.9902,857.8805,168.115,106.463,257.0609,311.9273,51.87853,137.4229,72.66733,96.16987,131.9436,202.935,214.1766,221.8596,6974.825,356.9629,127.5306,35.75663,40.14305,17.05397,55.04213,47.04149,43.89007,13.48754,37.48947,71.18557,60.47903,28.73897,53045.95,509.7573,21.01359,28.0181,42.72304,65.04164,15.00969,49.03122,51.03312,58.98362,75.15133,135.1247,45.00211,123.1025,29.01877,202.304,22.01291,46.02919,1925.769,35061.69,154.1815,57.03644,17.01095,11.56995,51883.64,2694.177,3532.035,519.5761,201.2894,53.03434,6364.084,727.0104,3457.431,458.5821,264.5133,53.03444,11.29635,9.005795,5.002576,7.004507,2.000644,5.002575,4.001288,3.001288,1,7.004539,175.7385,2.789888,145
228,44843.7541,228.0001,229,1349.864,750.487,1167.423,1668.723,43347.47,5020.746,4419.399,28306420,1355745,15417.45,71779.73,35427280,747.1564,246.9715,42279.66,25950.5,399.1725,797088,4175.68,9635.704,1488.242,121.9882,238.6281,3423150,894.314,589.2448,4349.863,8639.348,890.6744,251.6289,2380.044,217.7194,3560.293,315.539,562.3259,25.9327,105.8154,150.5361,666.3658,908.8584,2279.999,639.4315,3474.693,180.1225,1465.827,97.17337,182.9879,73.79418,649.8005,200.7983,505.3321,67.56971,841.0381,839.1024,156.7513,121.648,320.207,325.6212,66.34068,142.9417,71.76318,72.24309,119.0027,225.9989,244.3222,178.1701,6535.379,298.2932,138.8592,67.93767,27.92554,32.40265,31.6759,55.42093,38.27163,10.49037,40.26648,88.0774,70.49164,28.766,52961.11,570.7559,18.46502,22.56928,32.02072,62.04034,16.01033,41.02655,46.55369,75.06458,89.0584,108.3316,36.8207,217.3873,84.05468,297.2718,25.01552,40.7139,1867.485,34010.22,136.1403,90.36359,20.01289,30.01583,92982.18,3466.404,5838.726,780.9711,329.9512,69.04485,12481.81,1188.229,6464.178,779.6228,433.0619,73.04739,16.0103,4.000645,3.001288,9.005151,3.509427,3.001932,4.002575,6.003863,3.001932,3.000644,175.6901,2.789888,145
229,44843.7541,229.0001,230,2001.311,573.5576,833.8712,1352.277,40295.48,4003.922,6100.7,27595610,1401199,16207.4,69461.52,35430400,775.4125,317.5345,42899.87,26111.45,501.7187,769732.4,3636.149,8664.978,1366.068,197.5103,164.7421,3497683,905.1158,557.3455,4458.33,9260.735,877.3813,358.7755,2621.802,189.6568,3738.319,259.4801,543.2956,32.90593,116.8648,72.00787,595.5636,834.085,2643.395,703.9783,3535.642,175.7738,1616.327,71.35544,175.6679,77.30823,620.971,168.9222,519.1763,77.34212,816.5065,806.0812,114.7835,156.7915,310.1506,360.4236,51.87869,105.8754,77.07968,73.30456,122.9682,208.9639,237.4493,202.9008,6483.196,300.3871,172.2266,37.25114,40.14296,23.87558,43.63255,58.42627,43.24243,16.48477,65.25967,104.8094,66.87598,31.03809,52162.04,554.6246,24.78945,26.8924,56.03652,66.41823,9.005795,42.02724,48.45329,74.43918,111.0985,127.1515,35.02269,199.9704,67.04366,291.6162,25.01618,55.93117,1809.804,33278.24,164.1949,58.03771,19.01223,32.02069,94831.26,3412.661,5917.961,833.835,364.5288,74.37649,12882.09,1242.729,6565.382,800.0923,414.2605,87.4865,9.005167,5.002576,2.711582,6.00322,3.001288,3.001288,3.001288,8.004507,6.003863,6.00322,175.618,2.791032,145
230,44843.7542,230.0001,231,1836.159,527.6833,1192.504,1889.744,40959.81,4417.624,5000.036,28128720,1458665,18285.41,71739.7,37943780,792.0854,264.6125,39514.03,25806,319.946,760527.4,4421.727,9121.027,1397.84,134.6661,282.9008,3431505,938.877,552.6841,4258.283,9484.69,974.0482,317.3777,2522.942,173.0349,3727.429,280.662,598.51,30.94572,74.36861,120.0969,643.2919,831.8096,2656.327,729.8481,3321.186,144.5251,1627.986,85.96111,179.3276,52.71011,674.4799,150.0721,534.5472,59.49391,828.0041,799.7218,154.4676,116.5161,319.1802,322.7167,68.38549,119.9556,97.74314,89.30589,122.4726,202.7332,192.1379,209.6258,5953.593,260.0564,153.1206,71.51347,31.41626,34.10803,55.01627,61.94099,37.31235,23.97793,49.98599,94.39275,59.312,48.28153,49893.19,533.803,26.36075,37.02394,37.02411,64.9058,20.97448,37.02396,58.03701,70.58521,85.05559,139.4239,34.74897,205.9402,64.00263,242.357,18.01162,50.03243,1745.828,31498.41,139.0218,82.22533,16.00971,31.02004,92035.23,3347.543,5737.98,812.0623,355.9386,61.66501,12970.89,1229.088,6850.774,785.0094,461.0352,84.05478,16.01032,9.005168,7.003863,3.001288,4.001288,3.000644,4.001932,6.00322,5.002575,10.00645,175.4741,2.793321,145
231,44843.7542,231.0001,232,2300.306,917.2637,626.0607,1120.194,44640.68,4028.789,4327.682,28324200,1506038,17932.23,71597.24,36528990,793.7827,299.894,41851.22,26705.11,303.6998,744806.8,4319.813,9097.47,1240.919,152.6224,212.1062,3583608,1107.322,582.7539,4742.738,9471.216,933.866,331.8211,2537.365,222.7631,3785.169,294.6334,558.9011,37.04069,106.2411,164.5866,577.0911,797.5428,2740.365,656.5579,3439.893,172.0199,1530.93,105.9622,225.3893,80.30055,612.4599,178.4579,495.4372,124.0789,907.4088,771.2603,131.629,138.5972,252.8441,322.7343,53.96027,138.9103,108.5829,103.2698,124.541,215.832,218.4279,176.302,6232.454,278.4026,161.0429,51.84712,41.88833,25.58103,37.75856,60.45737,53.15089,23.97791,55.54003,95.30801,50.01144,42.53381,53017.11,528.2464,19.0123,41.02652,35.7733,61.03988,16.01033,31.01882,41.02655,80.05244,70.04563,151.8433,41.02656,171.0342,53.03447,259.5436,25.01615,41.02666,1803.85,33560.57,150.1003,61.03967,17.21422,22.01425,90913.17,3360.06,5673.218,775.0712,378.0126,69.40465,12713.22,1179.327,6806.076,789.3328,489.2715,79.58308,11.00644,5.002576,12.00773,2.000644,7.00388,7.003863,6.003863,3.001288,8.005167,2.000644,175.4741,2.793321,145
232,44843.7542,232.0001,233,1881.464,833.8739,583.7103,1917.627,44207.03,3939.212,4642.605,28522570,1542194,20396.73,74754.37,38242770,890.9646,257.2732,41170.52,26300.12,237.6775,747660.2,4151.477,8584.286,1392.639,116.7107,203.3335,3555816,1092.667,634.4709,4835.229,9588.101,820.4206,360.0454,2650.723,241.6958,3765.871,323.6942,472.3365,27.42161,74.36519,82.29189,522.2175,791.681,2812.746,643.919,3475.089,130.6626,1458.665,62.69681,278.143,68.61253,713.6356,233.1099,556.217,67.36646,971.6515,841.6895,130.1442,110.8348,330.62,363.6239,64.36938,136.3139,78.49972,96.54852,149.7821,275.4064,216.9125,189.9849,5837.057,313.1253,204.5077,54.29156,26.18015,30.69716,30.00873,55.42105,51.02868,19.48199,35.08121,78.7457,67.33049,39.08509,52580.32,550.4726,17.01098,28.01819,26.46242,57.03707,16.01034,32.41936,38.02465,67.53624,86.34959,136.7143,49.68839,204.3281,60.03893,289.6744,25.0162,52.03382,1831.2,33287.94,165.2037,60.35961,17.0103,17.49565,87232.05,3337.942,5467.606,740.3314,360.7914,67.79404,12322.65,1224.499,6542.545,784.8899,459.8395,98.38444,10.76476,2.000644,6.003863,6.00322,6.003863,3.001288,0,2,7.004523,2,175.4981,2.79294,145
233,44843.7542,233.0001,234,1783.087,1250.809,833.8726,1737.959,45146.05,4051.058,5745.51,27887290,1511230,18714.27,73031.34,37565220,825.799,471.3415,42245.88,27028.9,371.5767,740125.6,4088.506,8704.242,1286.999,180.5014,238.696,3553679,1132.768,716.1977,4642.927,9379.173,867.1418,331.6083,2443.245,159.0099,3698.431,332.7143,436.2062,27.4217,66.69075,107.9939,498.3783,872.442,2870.333,728.748,3497.274,160.9881,1450.513,91.72536,201.2872,76.44334,653.2111,216.7704,534.1476,51.8598,891.7946,827.2355,151.7313,124.3513,329.2354,314.0839,73.16624,103.6303,94.69785,79.77216,127.3956,198.3713,216.1496,149.69,5809.794,272.0031,156.9546,62.57431,36.65225,40.92962,34.89301,55.42082,44.64914,14.98615,47.20894,91.84354,59.31602,41.38428,52348.25,558.4546,20.01291,34.41287,42.82452,58.03772,16.01032,34.9986,42.87153,64.04163,78.66071,146.1691,40.59666,206.9534,49.0318,308.7409,25.01613,49.03184,1839.633,33113.95,159.1918,59.03844,21.01357,19.01225,84029.12,3404.717,5219.995,768.1281,320.744,60.81302,11883.54,1139.101,6428.579,777.92,443.6395,106.026,10.00581,4.002575,1,1,3.001932,3.001932,3.001288,5.003219,4.001932,2,175.594,2.791414,145
234,44843.7542,234.0001,235,1487.129,917.2074,1167.368,2042.19,42254.6,4115.594,4902.265,28130110,1525129,17535.99,73201.98,37583300,666.9612,282.2527,42116.64,26607.62,303.6976,734374,4164.182,9165.316,1670.806,197.5114,206.6488,3463492,1203.076,647.1016,4493.87,9302.98,877.833,302.7166,2621.983,127.2076,3507.975,283.0688,569.7092,5.484323,31.8722,133.7294,551.5479,815.1443,2985.249,724.0057,3304.854,168.19,1411.12,100.9107,215.9254,63.25215,618.1576,175.2052,594.2551,78.69022,863.2581,743.1478,142.2629,129.7897,339.6277,328.4753,70.74368,117.1474,84.35721,85.05312,107.942,190.6906,204.8635,149.6755,5420.523,245.1615,166.5921,48.26552,22.68958,55.55885,55.01617,54.78412,51.57694,28.47373,43.04342,96.52351,73.09943,58.33135,51998.59,560.0575,17.01096,31.69239,50.47039,60.24244,12.00773,35.0227,45.02924,71.04644,79.80204,164.8839,33.02138,240.2972,65.04226,290.8207,24.94574,54.03447,1813.496,32892.21,148.1737,42.19085,15.00966,22.01421,82329.42,3189.192,4993.386,712.8928,326.7922,56.07545,11527.11,1129.589,6165.647,716.8652,439.0827,74.04806,7.003863,4.001932,2.000644,0,5.675527,7.003863,7.004507,1,7.004507,3.001288,175.5461,2.792177,145
235,44843.7542,235.0001,236,2161.57,750.4842,1240.225,1192.666,41620.69,4296.656,4535.323,28412320,1556941,16692.29,71468.42,39002750,759.5981,252.931,40351.71,25373.54,374.3354,724761.1,4400.032,8819.406,1270.353,204.77,212.1742,3512400,1054.783,789.9382,4757.234,9397.631,730.7513,326.0837,2633.316,178.0688,3685.646,324.3514,537.2833,32.90593,84.99273,88.93506,568.1475,786.2133,3002.008,733.5293,3575.625,143.6717,1387.144,56.06162,251.4585,63.23981,618.5824,144.5128,530.3582,65.44334,869.9755,733.3181,140.6362,118.7123,285.5392,304.2477,49.02308,114.8947,107.9116,102.1072,128.7002,190.3152,266.4299,130.1348,5510.819,253.0089,165.9666,48.2435,29.67083,27.28527,40.01168,50.56907,57.33281,23.97784,31.93539,88.12442,58.15303,37.93478,52973.62,524.4803,22.0142,37.47737,42.47298,50.93146,18.30086,38.10208,56.03632,93.67516,82.11602,169.2244,41.02659,221.3826,76.04949,316.7906,18.00806,40.02596,1767.697,32915.76,157.7816,62.27908,27.01684,30.01941,81380.52,3316.748,5042.942,696.5934,300.7122,53.03435,11773.67,1113.692,6122.778,746.5903,418.9698,71.34309,9.005167,4.001948,4.001932,3.001288,6.003863,6.00322,1,2.000644,7.004507,4.001932,175.594,2.791414,145
315,44843.7551,315.0001,316,2758.025,947.0625,667.0422,1950.822,36191.66,4019.844,3975.782,28564000,1260353,17355.89,71500.2,37023180,1202.664,388.0357,43655.33,27007.24,362.0613,873906.4,4391.042,9858.868,1652.973,140.7505,176.8109,3312360,774.429,434.1226,3701.044,8440.859,1282.598,371.1055,3078.815,199.4333,5536.24,359.735,473.9878,21.93729,148.7305,133.7299,670.3608,1082.51,2060.281,601.4513,3560.789,140.6188,800.8632,81.4208,182.9869,45.29069,476.4657,178.6899,242.8047,30.58929,447.2475,741.136,176.4858,108.1314,200.2894,428.9924,57.05548,150.1659,55.05542,47.43206,120.5679,196.9303,141.8062,86.64696,3847.908,220.9642,126.1619,76.87691,17.45341,23.87564,36.31269,42.38065,46.24478,7.49309,30.5469,53.0877,63.96846,31.03814,52814.84,527.4881,23.01484,35.02262,41.02658,103.0785,30.55101,47.85917,58.3811,9.005795,12.00708,260.915,48.03112,49.64161,16.01033,7.004507,37.02396,78.05051,1830.427,35305.23,152.9269,58.8344,22.01422,22.01422,40.02582,11.00647,59.0384,27.01681,55.88771,15.00971,4.002575,1.000644,6.003863,3.001932,5.001288,1,1620.997,332.488,208.0244,45.02915,30.89496,322.398,101.0659,162.8984,49.18816,19.01225,175.5929,2.789125,146
316,44843.7552,316.0001,317,1844.621,833.8699,416.638,1481.461,43093.27,4137.738,3691.045,28460780,1462645,17776.21,68823.89,35464880,1004.479,299.8934,43020.75,27466.18,569.1276,781150.3,4343.561,9911.161,1441.451,170.5774,241.3904,3397186,1015.322,619.427,4177.545,9638.636,1281.834,415.2663,3099.881,209.9685,5250.98,336.2846,543.2928,16.45297,116.865,97.72531,473.3968,847.3713,2664.918,812.4631,3462.907,167.9471,894.2115,100.8951,201.2863,44.76233,871.6955,184.6419,264.7762,53.54477,466.9384,660.0333,135.1212,100.0123,261.767,480.0166,75.08324,103.6306,77.07939,68.99226,122.4323,221.8388,172.8262,135.897,4141.772,220.514,148.8835,82.24053,26.18017,24.74155,36.67147,40.24131,52.62235,11.63767,61.09418,130.2897,66.9759,22.99114,53116.79,535.5663,30.56664,47.27294,51.03324,151.4949,36.02328,55.03513,69.2248,17.01098,15.00967,219.4212,50.03244,62.04037,15.00547,40.89309,31.02004,72.17199,1814.497,35292.52,153.537,102.614,28.91714,32.02072,2745.841,355.8296,353.2861,61.03957,113.0851,22.0142,254.4771,73.04745,227.2571,38.0246,35.0227,6.00322,1896.329,365.704,243.8602,56.03635,24.01549,431.6275,125.0964,186.2533,51.03305,33.02135,175.5453,2.790651,146
317,44843.7552,317.0001,318,1667.455,934.4697,1084.038,1450.486,39172.48,5211.429,4928.868,27427060,1512304,17295.65,67522.09,36467040,1009.905,274.88,43034.47,26158.01,371.788,736052.1,4642.686,10483.87,1424.247,224.4436,159.1306,3466530,1076.056,515.1416,4783.381,10386.74,1450.81,349.6923,3261.303,248.5528,5218.654,334.9962,542.8972,16.45297,74.7422,79.12024,534.315,835.8934,2943.808,753.4101,3496.036,218.59,878.5618,63.5364,305.0034,87.85004,921.8757,215.2979,618.3958,69.89408,502.8845,774.563,121.3328,127.8789,292.26,637.7722,74.24393,162.4602,66.61582,62.52413,146.4882,240.8632,202.5961,116.195,4296.054,247.0508,222.47,87.60434,38.16576,37.51871,35.01028,46.76127,51.87597,20.98061,69.12144,162.9145,90.26476,49.03602,53303.89,515.6138,23.01486,41.02658,38.0246,184.727,40.83903,57.03709,80.04889,124.0997,118.6472,254.515,46.6005,303.0093,90.05895,364.0239,43.02387,88.92522,1791.122,35137.76,159.1703,193.2588,68.09113,65.60514,95185.72,3677.827,8128.711,1148.301,698.3391,143.9228,16570.87,1424.388,8992.09,981.2755,640.6739,93.39679,2075.184,374.007,258.4797,63.03311,32.02067,486.7344,148.9846,196.1693,62.99396,28.09622,175.3291,2.793321,146
318,44843.7552,318.0001,319,1185.017,1500.982,917.2595,2585.024,38172.3,5112.495,4774.106,27915310,1516463,17642.95,72116.09,36948720,1187.085,229.2677,43696.38,26368.08,377.1217,710199.7,4185.416,10439.06,1505.105,179.5553,221.0141,3485084,1077.854,574.4578,4966.319,10351.44,1253.251,427.1648,3535.641,199.0732,5088.132,353.8372,629.3067,27.4217,158.1063,115.3351,685.0962,922.4204,3107.537,925.2761,3685.255,99.59714,1025.601,84.07063,266.7772,91.30226,913.5809,250.8595,929.782,99.26347,473.489,711.4631,132.3635,130.2015,372.0114,569.5144,66.32215,133.8678,100.7117,86.2404,146.0591,253.0466,160.8066,108.656,4333.099,240.9226,216.4074,58.99854,24.03938,46.13917,67.57214,40.75058,65.38074,22.47922,94.41827,138.7592,84.46729,55.17905,54152.61,557.2775,29.01875,49.03178,41.0267,198.3212,40.75293,77.85539,88.05744,174.9467,169.6272,311.5081,87.05668,449.743,109.0824,618.4872,44.02859,85.05563,1742.302,34611.74,162.194,276.5694,60.03903,77.89452,178881.6,4945.94,14722.84,1946.534,1257.089,183.2571,36558.01,2269.812,18060.46,1653.328,1191.902,203.583,2300.704,425.308,283.562,78.05075,27.0175,556.7865,145.1459,236.3957,75.0487,45.02921,175.4733,2.791795,146
319,44843.7552,319.0001,320,1907.821,1167.425,1250.814,1450.32,43661.57,4722.761,4356.999,27870510,1575888,19620.87,73291.59,35933840,1310.297,312.7108,43232.18,26752.74,455.2141,705201.6,4460.272,10992.59,1571.486,239.9623,150.2205,3542092,1013.521,587.038,4756.184,10702.43,1252.542,333.589,3705.467,184.5261,5224.199,358.6873,559.5775,27.42161,127.4859,72.00797,535.9117,860.9061,2941.444,799.1663,3547.4,238.0967,1116.51,91.34094,265.6973,62.7592,967.6458,244.7306,828.7877,128.8828,543.9273,697.1157,165.2391,133.0102,409.0611,586.5863,84.70831,137.4231,110.1046,78.64373,127.5901,266.9588,154.1075,79.76083,4321.668,241.6935,219.9298,77.01662,33.16154,40.21018,50.01471,63.09975,54.7413,13.48754,93.03008,165.3099,94.2085,48.14687,54034.62,560.3319,17.01098,66.31658,40.02592,207.0308,33.02138,89.91817,87.01812,145.8908,162.6824,275.8544,70.04554,443.8975,127.127,643.7065,44.66956,106.0804,1705.234,34157.61,143.8911,267.1691,66.94962,90.66866,179477.4,4811.568,14675.15,1924.32,1312.82,193.1385,37764.38,2228.909,18752.49,1705.159,1243.679,196.3535,2279.903,381.454,301.6713,76.04954,27.0174,525.6163,145.1534,234.4541,89.05804,23.01481,175.4489,2.791414,146
320,44843.7552,320.0001,321,2018.402,1000.651,873.1232,707.325,38944.35,4399.574,4996.225,27748140,1598271,17050.12,74967.48,35643730,1082.243,321.29,40993.14,25996.98,475.3571,692794.2,4633.953,11158.46,1456.677,143.6435,141.4488,3653739,1184.294,597.2804,4749.915,10484.34,1342.487,384.9862,3117.525,178.0912,4916.439,344.5417,582.496,21.93729,111.5308,100.4478,524.7598,895.8089,2960.499,881.0125,3307.417,179.3061,922.777,94.30585,300.8571,74.00694,955.2694,282.0666,782.5217,131.288,568.7763,679.3185,178.4884,130.8143,371.9619,535.3246,77.81805,141.9991,73.01908,86.74577,121.5487,218.861,161.7371,100.2554,4279.844,229.8816,268.4782,92.40929,29.67083,47.75125,43.346,50.53071,59.002,20.98061,62.11356,142.2517,88.39327,55.17904,54238.45,581.6865,23.15564,54.0351,53.03444,194.9079,45.02916,77.05048,88.16707,148.416,193.2695,269.615,65.04227,437.3375,102.0669,672.9287,61.03976,75.04874,1768.3,34348.63,166.9785,271.5699,56.0365,80.70537,176238.9,4786.15,14220.1,1941.205,1156.689,197.2956,36293.82,2254.844,18313.28,1704.229,1191.962,169.5542,2045.911,379.0689,274.3183,74.86884,30.01938,569.9678,128.0986,206.7531,61.03964,36.0233,175.4733,2.791795,146
